handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,packageLength,packageWidth,packageHeight,packageUnit,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_ffbc8388-f96a-47b7-8617-beb52370c4d8,PRODUCT,Bougie - Jasmine & Oud,true,"<p><span style=""color: rgb(0, 0, 0)"">Laissez-vous transporter par les notes envoûtantes du jasmin et de l'oudh, un mariage délicat entre douceur florale et profondeur boisée. Coulée à la main à partir de cire de soja et de palme, cette bougie d'intention a été imaginée pour créer une atmosphère chaleureuse et réconfortante, propice à l'intuition, à la créativité et au recentrage.</span></p><p><span style=""color: rgb(0, 0, 0)"">Nichée dans son élégant pot en verre, elle renferme de véritables éclats de jade Xinji, une pierre associée à l'harmonie intérieure et à l'équilibre. Au fil de la combustion, les pierres se dévoilent dans la cire fondue et pourront être conservées comme souvenir ou intégrées à vos rituels quotidiens.</span></p><p><span style=""color: rgb(0, 0, 0)"">Inspirée des traditions ancestrales, cette bougie accompagne les moments d'introspection, les nouveaux projets et les instants où l'on souhaite se reconnecter à son énergie créative.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Notes parfumées:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Jasmin et oudh</span></p><p><span style=""color: rgb(0, 0, 0)"">• Parfum floral, boisé et enveloppant</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Caractéristiques:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Cire de soja et de palme coulée à la main</span></p><p><span style=""color: rgb(0, 0, 0)"">• Pierre naturelle: jade Xinji</span></p><p><span style=""color: rgb(0, 0, 0)"">• Mèche en coton</span></p><p><span style=""color: rgb(0, 0, 0)"">• Durée de combustion: environ 20 heures</span></p><p><span style=""color: rgb(0, 0, 0)"">• Pot en verre réutilisable</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Conseils d'utilisation:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Laissez brûler la bougie suffisamment longtemps afin que toute la surface soit liquide lors de la première utilisation.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne laissez pas brûler plus de 4 heures consécutives.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Coupez la mèche à environ 5 mm avant chaque utilisation.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Arrêtez l'utilisation lorsqu'il reste environ 1 cm de cire au fond du récipient.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Précautions:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne jamais laisser une bougie allumée sans surveillance.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Tenir hors de portée des enfants et des animaux.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Utiliser sur une surface résistante à la chaleur et à l'abri des courants d'air.</span></p>",bougies;ésotérique,ésotérique,,,,,14.5,,,,,,3.2,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ffbc8388-f96a-47b7-8617-beb52370c4d8,MEDIA,,,,,,5bdc9f_c954f35b525146629a20e56ad99e1b21~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ffbc8388-f96a-47b7-8617-beb52370c4d8,MEDIA,,,,,,5bdc9f_8267acb2ddae49b1b1b22bc3e53d9dd2~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ffbc8388-f96a-47b7-8617-beb52370c4d8,MEDIA,,,,,,5bdc9f_94a0efbc647a4e3083f8d220384e5eb2~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_6d66ade6-b287-4666-a3a7-72747fbb3c22,PRODUCT,Bougie - Rose & Peony,true,"<p><span style=""color: rgb(0, 0, 0)"">Laissez entrer une douceur infinie dans votre intérieur avec cette bougie d'intention aux délicates notes de rose et de pivoine. Coulée à la main à partir de cire de soja et de palme, elle diffuse un parfum floral raffiné qui transforme chaque instant en une véritable parenthèse de sérénité.</span></p><p><span style=""color: rgb(0, 0, 0)"">Au cœur de la bougie se cache un véritable quartz rose, une pierre traditionnellement associée à l'amour, à la tendresse et à la douceur. Au fil de la combustion, les pierres précieuses se dévoilent dans la cire fondue avant de pouvoir être récupérées et conservées, pour prolonger la magie de ce rituel.</span></p><p><span style=""color: rgb(0, 0, 0)"">Inspirée des traditions d'intention, cette bougie est idéale pour créer une ambiance chaleureuse dans votre cocon, accompagner un moment de détente ou simplement inviter un peu plus de douceur dans votre quotidien.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Notes parfumées:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Rose et pivoine</span></p><p><span style=""color: rgb(0, 0, 0)"">• Parfum floral, délicat et réconfortant</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Caractéristiques:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Cire de soja et de palme coulée à la main</span></p><p><span style=""color: rgb(0, 0, 0)"">• Pierre naturelle: quartz rose</span></p><p><span style=""color: rgb(0, 0, 0)"">• Mèche en coton</span></p><p><span style=""color: rgb(0, 0, 0)"">• Durée de combustion: environ 20 heures</span></p><p><span style=""color: rgb(0, 0, 0)"">• Pot en verre réutilisable</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Conseils d'utilisation:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Laissez brûler la bougie suffisamment longtemps afin que toute la surface soit liquide lors de la première utilisation.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne laissez pas brûler plus de 4 heures consécutives.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Coupez la mèche à environ 5 mm avant chaque utilisation.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Arrêtez l'utilisation lorsqu'il reste environ 1 cm de cire au fond du récipient.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Précautions:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne jamais laisser une bougie allumée sans surveillance.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Tenir hors de portée des enfants et des animaux.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Utiliser sur une surface résistante à la chaleur et à l'abri des courants d'air.</span></p>",bougies;ésotérique,ésotérique,,,,,14.5,,,,,,3.2,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_6d66ade6-b287-4666-a3a7-72747fbb3c22,MEDIA,,,,,,5bdc9f_da5de7315937450bb714299e6f14626e~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_6d66ade6-b287-4666-a3a7-72747fbb3c22,MEDIA,,,,,,5bdc9f_427dadb6b6ec4e4c87d01f33a20197ee~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_6d66ade6-b287-4666-a3a7-72747fbb3c22,MEDIA,,,,,,5bdc9f_89ba2254642542849c782c178e2df52a~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_51c55b18-6df4-4d57-93ec-4d138aed7434,PRODUCT,Bougie - Palo Santo & Lavender,true,"<p><span style=""color: rgb(0, 0, 0)"">Laissez entrer une douceur infinie dans votre intérieur avec cette bougie d'intention aux délicates notes de rose et de pivoine. Coulée à la main à partir de cire de soja et de palme, elle diffuse un parfum floral raffiné qui transforme chaque instant en une véritable parenthèse de sérénité.</span></p><p><span style=""color: rgb(0, 0, 0)"">Au cœur de la bougie se cache un véritable quartz rose, une pierre traditionnellement associée à l'amour, à la tendresse et à la douceur. Au fil de la combustion, les pierres précieuses se dévoilent dans la cire fondue avant de pouvoir être récupérées et conservées, pour prolonger la magie de ce rituel.</span></p><p><span style=""color: rgb(0, 0, 0)"">Inspirée des traditions d'intention, cette bougie est idéale pour créer une ambiance chaleureuse dans votre cocon, accompagner un moment de détente ou simplement inviter un peu plus de douceur dans votre quotidien.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Notes parfumées:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Rose et pivoine</span></p><p><span style=""color: rgb(0, 0, 0)"">• Parfum floral, délicat et réconfortant</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Caractéristiques:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Cire de soja et de palme coulée à la main</span></p><p><span style=""color: rgb(0, 0, 0)"">• Pierre naturelle: quartz rose</span></p><p><span style=""color: rgb(0, 0, 0)"">• Mèche en coton</span></p><p><span style=""color: rgb(0, 0, 0)"">• Durée de combustion: environ 20 heures</span></p><p><span style=""color: rgb(0, 0, 0)"">• Pot en verre réutilisable</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Conseils d'utilisation:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Laissez brûler la bougie suffisamment longtemps afin que toute la surface soit liquide lors de la première utilisation.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne laissez pas brûler plus de 4 heures consécutives.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Coupez la mèche à environ 5 mm avant chaque utilisation.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Arrêtez l'utilisation lorsqu'il reste environ 1 cm de cire au fond du récipient.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Précautions:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne jamais laisser une bougie allumée sans surveillance.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Tenir hors de portée des enfants et des animaux.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Utiliser sur une surface résistante à la chaleur et à l'abri des courants d'air.</span></p>",bougies;ésotérique,ésotérique,,,,,14.5,,,,,,3.2,2,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_51c55b18-6df4-4d57-93ec-4d138aed7434,MEDIA,,,,,,5bdc9f_47f1a739fb37400ebb0d77c2bfc8b41b~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_51c55b18-6df4-4d57-93ec-4d138aed7434,MEDIA,,,,,,5bdc9f_62620a963e1a4928b4a18578595970d2~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_51c55b18-6df4-4d57-93ec-4d138aed7434,MEDIA,,,,,,5bdc9f_7df4c267a409411e8c8d88ca9b7d2517~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b9d7c583-24d9-47d5-89bb-ae9805ff316b,PRODUCT,Diffuseur - Baltic Amber & Oud,true,"<p><span style=""color: rgb(0, 0, 0)"">Invitez une ambiance chaleureuse et mystérieuse dans votre intérieur avec ce diffuseur de parfum aux notes profondes d'ambre baltique et d'oudh. Inspiré des univers célestes et des rituels de bien-être, il diffuse délicatement son parfum pendant plusieurs semaines, créant une atmosphère réconfortante digne d'un cottage empreint de magie.</span></p><p><span style=""color: rgb(0, 0, 0)"">Sans flamme et facile d'utilisation, ce diffuseur est parfait pour parfumer une entrée, un salon, une chambre ou un espace de méditation. Son parfum boisé et ambré enveloppe la pièce d'une sensation de calme et d'élégance.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Notes parfumées:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ambre Baltique et Oudh</span></p><p><span style=""color: rgb(0, 0, 0)"">• Parfum boisé, ambré et enveloppant</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Caractéristiques:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffuseur à bâtonnets avec huiles parfumées naturelles</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffusion continue pendant environ 4 à 6 semaines</span></p><p><span style=""color: rgb(0, 0, 0)"">• Idéal pour créer une ambiance chaleureuse et apaisante</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Conseils d'utilisation:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retirez le bouchon puis insérez les bâtonnets dans le flacon.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retournez les bâtonnets tous les quelques jours afin de raviver l'intensité du parfum.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Placez le diffuseur dans une pièce bien ventilée pour une diffusion optimale.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Précautions:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Tenir hors de portée des enfants et des animaux.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne pas ingérer.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Éviter tout contact avec les yeux et la peau.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Conserver à l'écart des flammes et des sources de chaleur.</span></p>",ésotérique;diffuseurs,ésotérique,,,,,12.95,,,,,,2.45,4,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b9d7c583-24d9-47d5-89bb-ae9805ff316b,MEDIA,,,,,,5bdc9f_36fa514801c64a7ca5587b9083083839~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_5729b8f1-82e0-4ae6-b8de-7f5d686e8dd6,PRODUCT,Diffuseur - Pink Prosecco & Rose,true,"<p><span style=""color: rgb(0, 0, 0)"">Apportez une touche de douceur et d'élégance à votre intérieur avec ce diffuseur de parfum aux délicates notes de Pink Prosecco et de roses. Son parfum floral, légèrement pétillant, crée une ambiance romantique et chaleureuse, parfaite pour transformer votre maison en un véritable cocon.</span></p><p><span style=""color: rgb(0, 0, 0)"">Sans flamme et facile d'utilisation, il diffuse son parfum en continu pendant plusieurs semaines. Idéal dans une chambre, un salon ou une salle de bain, il enveloppe délicatement votre espace d'une atmosphère raffinée, inspirée des cottages fleuris et des instants de douceur.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Notes parfumées:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Pink Prosecco et Roses</span></p><p><span style=""color: rgb(0, 0, 0)"">• Parfum floral, frais et délicatement pétillant</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Caractéristiques:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffuseur à bâtonnets avec huiles parfumées naturelles</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffusion continue pendant environ 4 à 6 semaines</span></p><p><span style=""color: rgb(0, 0, 0)"">• Idéal pour créer une ambiance chaleureuse et apaisante</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Conseils d'utilisation:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retirez le bouchon puis insérez les bâtonnets dans le flacon.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retournez les bâtonnets tous les quelques jours afin de raviver l'intensité du parfum.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Placez le diffuseur dans une pièce bien ventilée pour une diffusion optimale.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Précautions:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Tenir hors de portée des enfants et des animaux.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne pas ingérer.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Éviter tout contact avec les yeux et la peau.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Conserver à l'écart des flammes et des sources de chaleur.</span></p>",diffuseurs;ésotérique,ésotérique,,,,,12.95,,,,,,2.45,4,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_5729b8f1-82e0-4ae6-b8de-7f5d686e8dd6,MEDIA,,,,,,5bdc9f_cce77f28d0394986ad069b4337f3c142~mv2.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c6e525ea-8d35-4209-b6ce-e2010ca5e8a4,PRODUCT,Diffuseur - Palo Santo & Patchouli,true,"<p><span style=""color: rgb(0, 0, 0)"">Transformez votre intérieur en un véritable havre de paix grâce à ce diffuseur de parfum aux notes profondes de palo santo et de patchouli. Son parfum boisé et enveloppant crée une ambiance chaleureuse, propice au calme, à la détente et aux moments de recentrage.</span></p><p><span style=""color: rgb(0, 0, 0)"">Sans flamme et facile d'utilisation, il diffuse délicatement son parfum pendant plusieurs semaines. Idéal dans un salon, une chambre ou un espace de méditation, il invite à ralentir et à profiter d'une atmosphère réconfortante, inspirée des cottages où le temps semble suspendu.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Notes parfumées:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Palo Santo et Patchouli</span></p><p><span style=""color: rgb(0, 0, 0)"">• Parfum boisé, profond et apaisant</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Caractéristiques:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffuseur à bâtonnets avec huiles parfumées naturelles</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffusion continue pendant environ 4 à 6 semaines</span></p><p><span style=""color: rgb(0, 0, 0)"">• Idéal pour créer une ambiance chaleureuse et apaisante</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Conseils d'utilisation:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retirez le bouchon puis insérez les bâtonnets dans le flacon.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retournez les bâtonnets tous les quelques jours afin de raviver l'intensité du parfum.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Placez le diffuseur dans une pièce bien ventilée pour une diffusion optimale.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Précautions:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Tenir hors de portée des enfants et des animaux.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne pas ingérer.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Éviter tout contact avec les yeux et la peau.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Conserver à l'écart des flammes et des sources de chaleur.</span></p>",diffuseurs;ésotérique,ésotérique,,,,,12.95,,,,,,2.45,4,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c6e525ea-8d35-4209-b6ce-e2010ca5e8a4,MEDIA,,,,,,5bdc9f_0058d7861c2f4111925ff4f05845ead7~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_45e63125-0205-4544-95fd-63dcab4bab88,PRODUCT,Diffuseur - Lavender & Rosemary,true,"<p><span style=""color: rgb(0, 0, 0)"">Laissez entrer la douceur de la nature dans votre intérieur avec ce diffuseur de parfum aux notes apaisantes de lavande et de romarin. Son équilibre entre la fraîcheur aromatique du romarin et la délicatesse de la lavande crée une atmosphère propice à la détente, à la concentration et à l'inspiration.</span></p><p><span style=""color: rgb(0, 0, 0)"">Sans flamme et facile d'utilisation, il diffuse son parfum en continu pendant plusieurs semaines. Parfait dans un salon, un bureau, une chambre ou un coin lecture, il transforme votre espace en un cocon chaleureux, inspiré des cottages où règnent calme et sérénité.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Notes parfumées:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Lavande et Romarin</span></p><p><span style=""color: rgb(0, 0, 0)"">• Parfum aromatique, frais et apaisant</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Caractéristiques:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffuseur à bâtonnets avec huiles parfumées naturelles</span></p><p><span style=""color: rgb(0, 0, 0)"">• Diffusion continue pendant environ 4 à 6 semaines</span></p><p><span style=""color: rgb(0, 0, 0)"">• Idéal pour créer une ambiance chaleureuse et apaisante</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Conseils d'utilisation:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retirez le bouchon puis insérez les bâtonnets dans le flacon.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Retournez les bâtonnets tous les quelques jours afin de raviver l'intensité du parfum.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Placez le diffuseur dans une pièce bien ventilée pour une diffusion optimale.</span></p><p><span style=""font-weight: 700; color: rgb(0, 0, 0)"">Précautions:</span></p><p><span style=""color: rgb(0, 0, 0)"">• Tenir hors de portée des enfants et des animaux.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Ne pas ingérer.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Éviter tout contact avec les yeux et la peau.</span></p><p><span style=""color: rgb(0, 0, 0)"">• Conserver à l'écart des flammes et des sources de chaleur.</span></p>",diffuseurs;ésotérique,ésotérique,,,,,12.95,,,,,,2.45,4,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_45e63125-0205-4544-95fd-63dcab4bab88,MEDIA,,,,,,5bdc9f_917706f44d1849acb8dfc60aeed03f79~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
